label,merged_label,latitude,longitude,year,example_path
Small-scale mixed plantation,Smallholder agriculture,1.1116987789382748,101.129999066437,2009,examples/1.1116987789382748_101.129999066437
Small-scale agriculture,Smallholder agriculture,-1.0968579365081383,115.59984340049256,2014,examples/-1.0968579365081383_115.59984340049256
Secondary forest,Other,2.810077017053436,97.94512757447457,2012,examples/2.810077017053436_97.94512757447457
Other,Other,-4.769416763423572,139.49071172842878,2011,examples/-4.769416763423572_139.49071172842878
Secondary forest,Other,-2.5446515591892984,120.50868095428434,2016,examples/-2.5446515591892984_120.50868095428434
Timber plantation,Plantation,0.8575136470263292,102.70313265890724,2002,examples/0.8575136470263292_102.70313265890724
Timber plantation,Plantation,1.015119718292761,102.17073751087852,2007,examples/1.015119718292761_102.17073751087852
Small-scale oil palm plantation,Smallholder agriculture,-1.7714541342582022,104.07531429248579,2005,examples/-1.7714541342582022_104.07531429248579
Oil palm plantation,Plantation,-0.14110184261225706,101.52368573970243,2008,examples/-0.14110184261225706_101.52368573970243
Secondary forest,Other,-2.657233938065004,108.1149483727896,2012,examples/-2.657233938065004_108.1149483727896
Oil palm plantation,Plantation,-0.5077019819711465,102.7133481648616,2016,examples/-0.5077019819711465_102.7133481648616
Other large-scale plantations,Plantation,3.9143677137622084,116.77492050013471,2011,examples/3.9143677137622084_116.77492050013471
Other large-scale plantations,Plantation,-1.1260173051268807,110.3123665324046,2010,examples/-1.1260173051268807_110.3123665324046
Grassland shrubland,Grassland shrubland,-1.999750562220432,101.01846576901492,2012,examples/-1.999750562220432_101.01846576901492
Small-scale mixed plantation,Smallholder agriculture,-0.02027794221770325,101.59164329094604,2015,examples/-0.02027794221770325_101.59164329094604
Small-scale agriculture,Smallholder agriculture,-3.3508494361816696,121.12245487215901,2015,examples/-3.3508494361816696_121.12245487215901
Logging,Other,-0.9393593869783878,112.69296955946724,2016,examples/-0.9393593869783878_112.69296955946724
Oil palm plantation,Plantation,-1.6082791785050568,102.72201030128102,2007,examples/-1.6082791785050568_102.72201030128102
Oil palm plantation,Plantation,-2.0313788657087177,111.53653032802298,2009,examples/-2.0313788657087177_111.53653032802298
Other large-scale plantations,Plantation,1.9028424140923368,101.63476242458378,2013,examples/1.9028424140923368_101.63476242458378
Oil palm plantation,Plantation,-2.3422114348608725,110.5009624065298,2011,examples/-2.3422114348608725_110.5009624065298
Oil palm plantation,Plantation,-1.8297688239892722,114.97796605416114,2001,examples/-1.8297688239892722_114.97796605416114
Secondary forest,Other,-3.526127995640567,133.03159726240403,2015,examples/-3.526127995640567_133.03159726240403
Small-scale oil palm plantation,Smallholder agriculture,-1.1684085852860104,119.54631579040708,2001,examples/-1.1684085852860104_119.54631579040708
Oil palm plantation,Plantation,1.0198646718306723,118.17717837099342,2013,examples/1.0198646718306723_118.17717837099342
Oil palm plantation,Plantation,-1.4301940377621842,103.7431743141683,2007,examples/-1.4301940377621842_103.7431743141683
Oil palm plantation,Plantation,-2.103787812172885,102.72326381988441,2009,examples/-2.103787812172885_102.72326381988441
Small-scale oil palm plantation,Smallholder agriculture,1.012787396795184,100.96745964192823,2003,examples/1.012787396795184_100.96745964192823
Timber plantation,Plantation,0.026930145808542888,102.77014311218244,2012,examples/0.026930145808542888_102.77014311218244
Small-scale agriculture,Smallholder agriculture,4.4999753587815805,96.69306716457241,2009,examples/4.4999753587815805_96.69306716457241
Secondary forest,Other,-1.1555187405900944,121.55499368146255,2015,examples/-1.1555187405900944_121.55499368146255
Other,Other,-0.815200260111603,101.96942978368256,2005,examples/-0.815200260111603_101.96942978368256
Small-scale agriculture,Smallholder agriculture,-1.2997506160905603,102.61549813602129,2016,examples/-1.2997506160905603_102.61549813602129
Small-scale agriculture,Smallholder agriculture,-4.89266085967654,104.11377574052212,2009,examples/-4.89266085967654_104.11377574052212
Small-scale oil palm plantation,Smallholder agriculture,-1.781008699237613,103.97967755533041,2005,examples/-1.781008699237613_103.97967755533041
Timber plantation,Plantation,-0.6740712355307399,101.71924007785765,2001,examples/-0.6740712355307399_101.71924007785765
Timber plantation,Plantation,0.7501547186292181,102.10978201923984,2003,examples/0.7501547186292181_102.10978201923984
Timber plantation,Plantation,2.2497998871639098,98.0107339896246,2008,examples/2.2497998871639098_98.0107339896246
Small-scale oil palm plantation,Smallholder agriculture,1.0577211146385197,109.14673758761185,2011,examples/1.0577211146385197_109.14673758761185
Oil palm plantation,Plantation,-0.6503952687764267,102.65750464497776,2010,examples/-0.6503952687764267_102.65750464497776
Timber plantation,Plantation,1.2728699791423033,109.72025240924835,2012,examples/1.2728699791423033_109.72025240924835
Timber plantation,Plantation,-0.9884207580684884,101.93012933746955,2010,examples/-0.9884207580684884_101.93012933746955
Oil palm plantation,Plantation,-1.2811619355785548,101.54208489798916,2006,examples/-1.2811619355785548_101.54208489798916
Mining,Other,-2.6035011947704865,121.37135980425651,2015,examples/-2.6035011947704865_121.37135980425651
Grassland shrubland,Grassland shrubland,0.7175770375170352,127.83826876074656,2016,examples/0.7175770375170352_127.83826876074656
Oil palm plantation,Plantation,-1.5382509055792477,112.79511125711271,2009,examples/-1.5382509055792477_112.79511125711271
Small-scale mixed plantation,Smallholder agriculture,2.4488844436114072,97.94633641661301,2009,examples/2.4488844436114072_97.94633641661301
Oil palm plantation,Plantation,0.7580686343467239,109.93854993168956,2010,examples/0.7580686343467239_109.93854993168956
Other large-scale plantations,Plantation,2.296053905633124,98.10049433665243,2003,examples/2.296053905633124_98.10049433665243
Secondary forest,Other,-0.4034296469201277,100.85333020868208,2012,examples/-0.4034296469201277_100.85333020868208
Secondary forest,Other,-1.3663469217881197,132.4134844817071,2015,examples/-1.3663469217881197_132.4134844817071
Small-scale mixed plantation,Smallholder agriculture,-1.287839209053228,110.39762140865436,2002,examples/-1.287839209053228_110.39762140865436
Other large-scale plantations,Plantation,2.7320347309720026,117.60603164529185,2011,examples/2.7320347309720026_117.60603164529185
Small-scale agriculture,Smallholder agriculture,1.0807276510804735,110.00216505427929,2015,examples/1.0807276510804735_110.00216505427929
Oil palm plantation,Plantation,-3.3928215865981293,135.24795646098602,2013,examples/-3.3928215865981293_135.24795646098602
Small-scale agriculture,Smallholder agriculture,-2.67862202763461,121.39505568416277,2011,examples/-2.67862202763461_121.39505568416277
Other large-scale plantations,Plantation,-2.892043456321992,110.64022717164828,2012,examples/-2.892043456321992_110.64022717164828
Other large-scale plantations,Plantation,-0.11871308030512767,101.57309903707208,2012,examples/-0.11871308030512767_101.57309903707208
Oil palm plantation,Plantation,1.1542393496970895,109.33402630823808,2011,examples/1.1542393496970895_109.33402630823808
Small-scale mixed plantation,Smallholder agriculture,-2.227438169534461,104.03757614654668,2016,examples/-2.227438169534461_104.03757614654668
Oil palm plantation,Plantation,-3.786588602474176,122.13586920151795,2013,examples/-3.786588602474176_122.13586920151795
Oil palm plantation,Plantation,0.4557096958636572,100.45011767342,2007,examples/0.4557096958636572_100.45011767342
Other large-scale plantations,Plantation,-1.2103681543114737,131.2383964363097,2014,examples/-1.2103681543114737_131.2383964363097
Small-scale agriculture,Smallholder agriculture,1.1796753746030706,121.26075051014921,2005,examples/1.1796753746030706_121.26075051014921
Oil palm plantation,Plantation,-2.1994903829599366,113.45225654416063,2009,examples/-2.1994903829599366_113.45225654416063
Small-scale oil palm plantation,Smallholder agriculture,-0.7181714821092047,102.70772566274022,2011,examples/-0.7181714821092047_102.70772566274022
Timber plantation,Plantation,0.018059671912280084,101.57018668487896,2005,examples/0.018059671912280084_101.57018668487896
Other,Other,-4.688115886596668,138.3849305294418,2003,examples/-4.688115886596668_138.3849305294418
Oil palm plantation,Plantation,-0.10710298665791998,109.92864452131279,2010,examples/-0.10710298665791998_109.92864452131279
Logging,Other,-1.362803830096564,112.49624760910878,2012,examples/-1.362803830096564_112.49624760910878
Small-scale agriculture,Smallholder agriculture,-4.732968899318911,103.43231343079675,2002,examples/-4.732968899318911_103.43231343079675
Grassland shrubland,Grassland shrubland,-1.4682602978763235,121.60823959239937,2013,examples/-1.4682602978763235_121.60823959239937
Logging,Other,-3.0324825329021463,132.7493945102822,2013,examples/-3.0324825329021463_132.7493945102822
Mining,Other,0.7485605657863448,104.2170944110189,2012,examples/0.7485605657863448_104.2170944110189
Small-scale agriculture,Smallholder agriculture,-2.091781473043207,101.16166468020224,2011,examples/-2.091781473043207_101.16166468020224
Oil palm plantation,Plantation,1.2264398870495183,100.09943643805744,2010,examples/1.2264398870495183_100.09943643805744
Small-scale agriculture,Smallholder agriculture,0.7809807752376973,123.36855749280727,2013,examples/0.7809807752376973_123.36855749280727
Small-scale agriculture,Smallholder agriculture,-4.867652714126178,139.50077285961086,2015,examples/-4.867652714126178_139.50077285961086
Oil palm plantation,Plantation,2.2252352845043846,117.15268813230871,2007,examples/2.2252352845043846_117.15268813230871
Mining,Other,0.7925060943122665,128.1803805509785,2006,examples/0.7925060943122665_128.1803805509785
Other large-scale plantations,Plantation,-7.398316574772504,140.5218025031175,2012,examples/-7.398316574772504_140.5218025031175
Secondary forest,Other,-4.345678610601486,104.21571206738756,2016,examples/-4.345678610601486_104.21571206738756
Small-scale mixed plantation,Smallholder agriculture,-0.9939829674359602,103.17963376517784,2002,examples/-0.9939829674359602_103.17963376517784
Logging,Other,-3.584368485556435,135.31860309211595,2016,examples/-3.584368485556435_135.31860309211595
Oil palm plantation,Plantation,0.21030019290032206,109.52752992335087,2008,examples/0.21030019290032206_109.52752992335087
Secondary forest,Other,0.6079081963737866,100.05080799986004,2012,examples/0.6079081963737866_100.05080799986004
Other large-scale plantations,Plantation,0.8003489130784054,110.85700187864744,2006,examples/0.8003489130784054_110.85700187864744
Small-scale mixed plantation,Smallholder agriculture,0.5605168369245754,124.21477049044779,2001,examples/0.5605168369245754_124.21477049044779
Small-scale agriculture,Smallholder agriculture,-4.312962658863019,103.07000483727282,2008,examples/-4.312962658863019_103.07000483727282
Other,Other,-1.8781198708068407,114.52373023344508,2005,examples/-1.8781198708068407_114.52373023344508
Oil palm plantation,Plantation,2.9102389220412324,117.27986863194609,2011,examples/2.9102389220412324_117.27986863194609
Small-scale agriculture,Smallholder agriculture,2.1913452135049862,117.55078435165224,2005,examples/2.1913452135049862_117.55078435165224
Oil palm plantation,Plantation,2.2884665621512537,97.82860470704004,2003,examples/2.2884665621512537_97.82860470704004
Secondary forest,Other,-2.4014928809352534,116.05851686828468,2013,examples/-2.4014928809352534_116.05851686828468
Secondary forest,Other,-1.6317854454281948,101.77789119991795,2012,examples/-1.6317854454281948_101.77789119991795
Secondary forest,Other,-3.49993276711787,133.0531836542203,2015,examples/-3.49993276711787_133.0531836542203
Other,Other,0.795147143118686,113.10518185339016,2011,examples/0.795147143118686_113.10518185339016
Small-scale agriculture,Smallholder agriculture,-0.5374287425000893,109.30735901452572,2007,examples/-0.5374287425000893_109.30735901452572
Timber plantation,Plantation,-0.4889206923849746,110.26610524754575,2012,examples/-0.4889206923849746_110.26610524754575
Oil palm plantation,Plantation,-3.0375485630667147,113.87204524359196,2009,examples/-3.0375485630667147_113.87204524359196
Small-scale agriculture,Smallholder agriculture,-4.202200081680626,122.73144210991616,2006,examples/-4.202200081680626_122.73144210991616
Timber plantation,Plantation,-0.8748798923427501,103.10837378857485,2005,examples/-0.8748798923427501_103.10837378857485
Logging,Other,0.9711678501016044,115.08290197770005,2015,examples/0.9711678501016044_115.08290197770005
Mining,Other,-1.9771233583085703,110.25304303946176,2011,examples/-1.9771233583085703_110.25304303946176
Oil palm plantation,Plantation,1.9855300294494829,101.4730387239838,2014,examples/1.9855300294494829_101.4730387239838
Grassland shrubland,Grassland shrubland,-2.0283624294420783,132.4793586126467,2015,examples/-2.0283624294420783_132.4793586126467
Small-scale agriculture,Smallholder agriculture,-4.0538916784392764,121.66620511363656,2013,examples/-4.0538916784392764_121.66620511363656
Oil palm plantation,Plantation,-1.163533588320463,103.12103182021204,2003,examples/-1.163533588320463_103.12103182021204
Small-scale mixed plantation,Smallholder agriculture,-1.3411383111895054,122.41420979284078,2006,examples/-1.3411383111895054_122.41420979284078
